Complex URL,Floor Plan Name,Price,Unit Name,Square Footage,Availability,Beds,Baths
https://www.apartments.com/villas-continental-orange-park-fl/q85w26z/,B4,1609,00-RAP02,"1,126",Now,<span>2 beds</span>,<span>2 baths</span>
https://www.apartments.com/villas-continental-orange-park-fl/q85w26z/,B2,1549,00-SAL08,"1,080",Nov 18,<span>2 beds</span>,<span>2 baths</span>
https://www.apartments.com/villas-continental-orange-park-fl/q85w26z/,C5,1659,00-TRI07,"1,425",Now,<span>3 beds</span>,<span>2 baths</span>
https://www.apartments.com/villas-continental-orange-park-fl/q85w26z/,C2,1709,00-LID03,"1,340",Now,<span>3 beds</span>,<span>2 baths</span>
https://www.apartments.com/villas-continental-orange-park-fl/q85w26z/,B1,1449,00-DAZ03,948,Now,<span>2 beds</span>,<span>2 baths</span>
https://www.apartments.com/villas-continental-orange-park-fl/q85w26z/,B1,1399,00-DAZ06,948,"Jan 10, 2025",<span>2 beds</span>,<span>2 baths</span>
https://www.apartments.com/villas-continental-orange-park-fl/q85w26z/,B3,1559,00-RAP04,"1,096",Now,<span>2 beds</span>,<span>2 baths</span>
https://www.apartments.com/villas-continental-orange-park-fl/q85w26z/,B5,1619,00-DES05,"1,150",Now,<span>2 beds</span>,<span>2 baths</span>
https://www.apartments.com/villas-continental-orange-park-fl/q85w26z/,B5,1619,00-GRA08,"1,150",Now,<span>2 beds</span>,<span>2 baths</span>
https://www.apartments.com/villas-continental-orange-park-fl/q85w26z/,B5,1619,00-DAZ01,"1,150",Now,<span>2 beds</span>,<span>2 baths</span>
https://www.apartments.com/villas-continental-orange-park-fl/q85w26z/,B4,1609,00-RAP02,"1,126",Now,<span>2 beds</span>,<span>2 baths</span>
https://www.apartments.com/villas-continental-orange-park-fl/q85w26z/,B2,1549,00-SAL08,"1,080",Nov 18,<span>2 beds</span>,<span>2 baths</span>
https://www.apartments.com/villas-continental-orange-park-fl/q85w26z/,C5,1659,00-TRI07,"1,425",Now,<span>3 beds</span>,<span>2 baths</span>
https://www.apartments.com/villas-continental-orange-park-fl/q85w26z/,C2,1709,00-LID03,"1,340",Now,<span>3 beds</span>,<span>2 baths</span>
https://www.apartments.com/victoria-at-orange-park-orange-park-fl/3ykqh0d/,Canyon,1123,1213,600,Now,<span>1 bed</span>,<span>1 bath</span>
https://www.apartments.com/victoria-at-orange-park-orange-park-fl/3ykqh0d/,Canyon,1184,0713,600,Now,<span>1 bed</span>,<span>1 bath</span>
https://www.apartments.com/victoria-at-orange-park-orange-park-fl/3ykqh0d/,Canyon,1217,0123,600,Now,<span>1 bed</span>,<span>1 bath</span>
https://www.apartments.com/victoria-at-orange-park-orange-park-fl/3ykqh0d/,Adair,1374,0216,766,Nov 10,<span>1 bed</span>,<span>1 bath</span>
https://www.apartments.com/victoria-at-orange-park-orange-park-fl/3ykqh0d/,Adair,1280,0815,766,Nov 25,<span>1 bed</span>,<span>1 bath</span>
https://www.apartments.com/victoria-at-orange-park-orange-park-fl/3ykqh0d/,Adair,1250,0634,766,Nov 27,<span>1 bed</span>,<span>1 bath</span>
https://www.apartments.com/victoria-at-orange-park-orange-park-fl/3ykqh0d/,Caroline,1331,1018,"1,003",Now,<span>2 beds</span>,<span>2 baths</span>
https://www.apartments.com/victoria-at-orange-park-orange-park-fl/3ykqh0d/,Caroline,1374,0611,"1,003",Now,<span>2 beds</span>,<span>2 baths</span>
